type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 0, 2024-06-11T10:30:00.744933128,  28.208258,  83.866447,  19541,    0,  10,   1,   1, 2024-06-11T10:30:00.744933128, 2024-06-11T10:30:00.764479160, 0.019546,  28.208258,  28.215614,  83.866447,  83.871132  
 0, 2024-06-11T10:30:52.606884003,  28.199009,  83.963490, -19244,    0,   6,   0,   1, 2024-06-11T10:30:52.606884003, 2024-06-11T10:30:52.606884003, 0.000000,  28.199009,  28.199009,  83.963490,  83.963490  
 0, 2024-06-11T10:31:34.754294157,  28.185897,  83.899576,  34631,    0,  13,   0,   1, 2024-06-11T10:31:34.754294157, 2024-06-11T10:31:34.754294157, 0.000000,  28.185897,  28.185897,  83.899576,  83.899576  
 0, 2024-06-11T10:33:36.905687094,  28.218469,  83.990658, -16315,    0,   6,   0,   1, 2024-06-11T10:33:36.905687094, 2024-06-11T10:33:36.905687094, 0.000000,  28.218469,  28.218469,  83.990658,  83.990658  
 1, 2024-06-11T11:09:44.103975296,  28.150448,  84.949858,  11036, 8428,   6,   2,   0, 2024-06-11T11:09:44.021592855, 2024-06-11T11:09:44.103975296, 0.082382,  28.114677,  28.150448,  84.926244,  84.949858  
 1, 2024-06-11T11:10:10.559876204,  28.162195,  84.934984,   6300, 9717,   6,   1,   0, 2024-06-11T11:10:10.559876204, 2024-06-11T11:10:10.559876204, 0.000000,  28.162195,  28.162195,  84.934984,  84.934984  
 0, 2024-06-11T11:10:47.545255899,  28.127564,  83.999336,  -9155,    0,   5,   0,   1, 2024-06-11T11:10:47.545255899, 2024-06-11T11:10:47.545255899, 0.000000,  28.127564,  28.127564,  83.999336,  83.999336  
 0, 2024-06-11T11:11:36.153085709,  28.149442,  84.020729, -13066,    0,   8,   0,   1, 2024-06-11T11:11:36.153085709, 2024-06-11T11:11:36.153085709, 0.000000,  28.149442,  28.149442,  84.020729,  84.020729  
 1, 2024-06-11T11:11:49.135717630,  28.168255,  83.952329,  -8643, 5490,   5,   1,   0, 2024-06-11T11:11:49.135717630, 2024-06-11T11:11:49.135717630, 0.000000,  28.168255,  28.168255,  83.952329,  83.952329  
 0, 2024-06-11T11:13:06.140841722,  28.170438,  84.953901,  13303,    0,  10,   0,   1, 2024-06-11T11:13:06.140841722, 2024-06-11T11:13:06.140841722, 0.000000,  28.170438,  28.170438,  84.953901,  84.953901  
 0, 2024-06-11T11:14:09.418616056,  28.146279,  84.005053,  20563,    0,  12,   0,   1, 2024-06-11T11:14:09.418616056, 2024-06-11T11:14:09.418616056, 0.000000,  28.146279,  28.146279,  84.005053,  84.005053  
 0, 2024-06-11T11:20:27.909648180,  28.078199,  84.005232,  31508,    0,  13,   0,   1, 2024-06-11T11:20:27.909648180, 2024-06-11T11:20:27.909648180, 0.000000,  28.078199,  28.078199,  84.005232,  84.005232  
 0, 2024-06-11T11:21:14.026340961,  27.120643,  86.060143, -14350,    0,   9,   0,   2, 2024-06-11T11:21:14.026340961, 2024-06-11T11:21:14.123631239, 0.097290,  27.120643,  27.127868,  86.060143,  86.062125  
 0, 2024-06-11T11:22:01.160977840,  27.136190,  86.009880,  -8330,    0,   9,   1,   1, 2024-06-11T11:22:01.160977840, 2024-06-11T11:22:01.251005650, 0.090028,  27.120682,  27.136190,  86.006503,  86.009880  
 0, 2024-06-11T11:22:10.471549749,  27.133742,  86.064325, -17899,    0,  10,   0,   3, 2024-06-11T11:22:10.399989605, 2024-06-11T11:22:10.531565428, 0.131576,  27.131925,  27.136484,  86.063719,  86.064738  
 0, 2024-06-11T11:22:34.621685743,  27.116483,  86.030142, -18057,    0,  12,   0,   1, 2024-06-11T11:22:34.621685743, 2024-06-11T11:22:34.621685743, 0.000000,  27.116483,  27.116483,  86.030142,  86.030142  
 0, 2024-06-11T11:22:56.481567383,  27.158707,  86.044351,  12016,    0,  11,   0,   1, 2024-06-11T11:22:56.481567383, 2024-06-11T11:22:56.481567383, 0.000000,  27.158707,  27.158707,  86.044351,  86.044351  
 0, 2024-06-11T11:23:03.317637205,  27.138808,  85.982695, -25010,    0,   9,   0,   1, 2024-06-11T11:23:03.317637205, 2024-06-11T11:23:03.317637205, 0.000000,  27.138808,  27.138808,  85.982695,  85.982695  
 0, 2024-06-11T11:23:10.492587566,  27.144009,  86.074720, -26411,    0,  12,   0,   1, 2024-06-11T11:23:10.492587566, 2024-06-11T11:23:10.492587566, 0.000000,  27.144009,  27.144009,  86.074720,  86.074720  
 0, 2024-06-11T11:23:49.641025782,  27.132686,  86.008201, -13370,    0,  10,   0,   1, 2024-06-11T11:23:49.641025782, 2024-06-11T11:23:49.641025782, 0.000000,  27.132686,  27.132686,  86.008201,  86.008201  
 0, 2024-06-11T11:24:16.063053608,  27.123283,  86.045184, -11808,    0,  11,   1,   2, 2024-06-11T11:24:16.063053608, 2024-06-11T11:24:16.289958954, 0.226905,  27.123283,  27.128207,  86.043017,  86.045184  
 0, 2024-06-11T11:24:53.731276751,  27.137536,  85.975874, -17584,    0,  11,   0,   1, 2024-06-11T11:24:53.731276751, 2024-06-11T11:24:53.731276751, 0.000000,  27.137536,  27.137536,  85.975874,  85.975874  
 0, 2024-06-11T11:25:49.324651241,  27.139918,  86.055639, -11167,    0,   9,   0,   1, 2024-06-11T11:25:49.324651241, 2024-06-11T11:25:49.324651241, 0.000000,  27.139918,  27.139918,  86.055639,  86.055639  
 1, 2024-06-11T11:26:03.098350763,  27.163399,  86.023884,  -7600, 7502,   6,   1,   0, 2024-06-11T11:26:03.098350763, 2024-06-11T11:26:03.098350763, 0.000000,  27.163399,  27.163399,  86.023884,  86.023884  
 0, 2024-06-11T11:26:15.694643259,  27.146449,  86.064406,  -7022,    0,   6,   0,   1, 2024-06-11T11:26:15.694643259, 2024-06-11T11:26:15.694643259, 0.000000,  27.146449,  27.146449,  86.064406,  86.064406  
 1, 2024-06-11T11:26:23.735167742,  27.156703,  86.035436,  -7093, 9013,   7,   1,   0, 2024-06-11T11:26:23.735167742, 2024-06-11T11:26:23.735167742, 0.000000,  27.156703,  27.156703,  86.035436,  86.035436  
 1, 2024-06-11T11:26:52.431999207,  27.157518,  86.041148,   8159, 9427,   6,   1,   0, 2024-06-11T11:26:52.431999207, 2024-06-11T11:26:52.431999207, 0.000000,  27.157518,  27.157518,  86.041148,  86.041148  
 0, 2024-06-11T11:27:26.833690882,  27.123677,  85.967856, -14703,    0,   9,   0,   1, 2024-06-11T11:27:26.833690882, 2024-06-11T11:27:26.833690882, 0.000000,  27.123677,  27.123677,  85.967856,  85.967856  
 0, 2024-06-11T11:27:55.011714458,  27.130991,  85.973029, -36096,    0,  15,   0,   2, 2024-06-11T11:27:55.011714458, 2024-06-11T11:27:55.098247290, 0.086533,  27.130991,  27.133357,  85.973029,  85.974703  
 0, 2024-06-11T11:28:18.671534538,  27.163991,  86.042775, -16251,    0,   9,   0,   2, 2024-06-11T11:28:18.671534538, 2024-06-11T11:28:18.973464012, 0.301929,  27.150191,  27.163991,  86.040658,  86.042775  
 1, 2024-06-11T11:28:33.719424486,  27.181091,  86.044732,  11253, 11392,   7,   1,   0, 2024-06-11T11:28:33.719424486, 2024-06-11T11:28:33.719424486, 0.000000,  27.181091,  27.181091,  86.044732,  86.044732  
 0, 2024-06-11T11:29:12.300965786,  27.165641,  86.089422, -12119,    0,  10,   0,   1, 2024-06-11T11:29:12.300965786, 2024-06-11T11:29:12.300965786, 0.000000,  27.165641,  27.165641,  86.089422,  86.089422  
 0, 2024-06-11T11:29:35.091286182,  27.145256,  86.013489, -21915,    0,   8,   1,   2, 2024-06-11T11:29:35.091286182, 2024-06-11T11:29:35.316735983, 0.225450,  27.136770,  27.186117,  86.006453,  86.016764  
 0, 2024-06-11T11:30:11.718951225,  27.151289,  86.053396, -24186,    0,  11,   0,   1, 2024-06-11T11:30:11.718951225, 2024-06-11T11:30:11.718951225, 0.000000,  27.151289,  27.151289,  86.053396,  86.053396  
 0, 2024-06-11T11:30:34.640925169,  27.166212,  86.022430, -15468,    0,  10,   0,   1, 2024-06-11T11:30:34.640925169, 2024-06-11T11:30:34.640925169, 0.000000,  27.166212,  27.166212,  86.022430,  86.022430  
 1, 2024-06-11T11:31:08.606240988,  27.168366,  86.080901,  11696, 9125,  10,   1,   0, 2024-06-11T11:31:08.606240988, 2024-06-11T11:31:08.606240988, 0.000000,  27.168366,  27.168366,  86.080901,  86.080901  
 1, 2024-06-11T11:31:14.060512304,  27.190539,  86.038827,  -5497, 10543,   5,   1,   0, 2024-06-11T11:31:14.060512304, 2024-06-11T11:31:14.060512304, 0.000000,  27.190539,  27.190539,  86.038827,  86.038827  
 1, 2024-06-11T11:31:18.829483509,  27.203332,  86.046250,   9004, 19973,   8,   1,   0, 2024-06-11T11:31:18.829483509, 2024-06-11T11:31:18.829483509, 0.000000,  27.203332,  27.203332,  86.046250,  86.046250  
 1, 2024-06-11T11:31:22.601837397,  27.167339,  86.067632, -11759, 3132,  10,   1,   0, 2024-06-11T11:31:22.601837397, 2024-06-11T11:31:22.601837397, 0.000000,  27.167339,  27.167339,  86.067632,  86.067632  
 1, 2024-06-11T11:31:36.419478893,  27.197856,  86.017155,   5703, 7382,   8,   1,   0, 2024-06-11T11:31:36.419478893, 2024-06-11T11:31:36.419478893, 0.000000,  27.197856,  27.197856,  86.017155,  86.017155  
 1, 2024-06-11T11:31:38.346205235,  27.182519,  86.048146,   4473, 7146,   6,   1,   0, 2024-06-11T11:31:38.346205235, 2024-06-11T11:31:38.346205235, 0.000000,  27.182519,  27.182519,  86.048146,  86.048146  
 1, 2024-06-11T11:31:53.392089605,  27.181149,  86.033132,  -3222, 3207,   6,   1,   0, 2024-06-11T11:31:53.392089605, 2024-06-11T11:31:53.392089605, 0.000000,  27.181149,  27.181149,  86.033132,  86.033132  
 1, 2024-06-11T11:31:54.528474331,  27.164198,  86.038475,   9469, 5027,   7,   1,   0, 2024-06-11T11:31:54.528474331, 2024-06-11T11:31:54.528474331, 0.000000,  27.164198,  27.164198,  86.038475,  86.038475  
 1, 2024-06-11T11:32:04.805009365,  27.191692,  86.033294,   7493, 11258,   6,   1,   0, 2024-06-11T11:32:04.805009365, 2024-06-11T11:32:04.805009365, 0.000000,  27.191692,  27.191692,  86.033294,  86.033294  
 1, 2024-06-11T11:32:12.888172388,  27.168271,  86.072938,  -5527, 6593,   6,   1,   0, 2024-06-11T11:32:12.888172388, 2024-06-11T11:32:12.888172388, 0.000000,  27.168271,  27.168271,  86.072938,  86.072938  
 0, 2024-06-11T11:32:17.163115263,  27.142987,  86.048219, -12452,    0,  12,   0,   1, 2024-06-11T11:32:17.163115263, 2024-06-11T11:32:17.163115263, 0.000000,  27.142987,  27.142987,  86.048219,  86.048219  
 1, 2024-06-11T11:32:53.237168550,  27.177188,  86.046479,  -7503, 8162,   7,   2,   0, 2024-06-11T11:32:53.237168550, 2024-06-11T11:32:53.254635096, 0.017467,  27.177188,  27.185934,  86.046479,  86.059829  
 1, 2024-06-11T11:33:01.421175480,  27.157719,  86.063485,  -5498, 3016,   7,   1,   0, 2024-06-11T11:33:01.421175480, 2024-06-11T11:33:01.421175480, 0.000000,  27.157719,  27.157719,  86.063485,  86.063485  
 1, 2024-06-11T11:33:08.168539047,  27.168580,  86.080637,  -4286, 16032,   6,   1,   0, 2024-06-11T11:33:08.168539047, 2024-06-11T11:33:08.168539047, 0.000000,  27.168580,  27.168580,  86.080637,  86.080637  
 1, 2024-06-11T11:33:23.201458216,  27.198582,  86.064465,  -4683, 9728,   9,   1,   0, 2024-06-11T11:33:23.201458216, 2024-06-11T11:33:23.201458216, 0.000000,  27.198582,  27.198582,  86.064465,  86.064465  
 1, 2024-06-11T11:33:27.842796326,  27.187051,  86.047256,   9051, 8121,  10,   1,   0, 2024-06-11T11:33:27.842796326, 2024-06-11T11:33:27.842796326, 0.000000,  27.187051,  27.187051,  86.047256,  86.047256  
 0, 2024-06-11T11:34:10.080021858,  27.151153,  85.974868, -10682,    0,   8,   0,   1, 2024-06-11T11:34:10.080021858, 2024-06-11T11:34:10.080021858, 0.000000,  27.151153,  27.151153,  85.974868,  85.974868  
 0, 2024-06-11T11:34:45.827824354,  27.236596,  86.005317,  13976,    0,   9,   0,   1, 2024-06-11T11:34:45.827824354, 2024-06-11T11:34:45.827824354, 0.000000,  27.236596,  27.236596,  86.005317,  86.005317  
 0, 2024-06-11T11:35:01.919459581,  27.163459,  86.019223, -10521,    0,  10,   0,   3, 2024-06-11T11:35:01.817250967, 2024-06-11T11:35:01.919459581, 0.102209,  27.162203,  27.167679,  86.014903,  86.019223  
 1, 2024-06-11T11:35:39.316974163,  27.136724,  86.018025,  -3522, 7727,   6,   1,   0, 2024-06-11T11:35:39.316974163, 2024-06-11T11:35:39.316974163, 0.000000,  27.136724,  27.136724,  86.018025,  86.018025  
 0, 2024-06-11T11:36:05.168123960,  27.152762,  86.052857, -17747,    0,   9,   0,   4, 2024-06-11T11:36:05.002663374, 2024-06-11T11:36:05.302580118, 0.299917,  27.148702,  27.153186,  86.048274,  86.052857  
 1, 2024-06-11T11:36:38.365281820,  27.158558,  86.045577,   6771, 10566,   8,   2,   0, 2024-06-11T11:36:38.231417418, 2024-06-11T11:36:38.365281820, 0.133864,  27.155297,  27.158558,  86.045577,  86.071572  
 1, 2024-06-11T11:36:46.613740921,  27.181922,  86.056209,  -4618, 18761,   5,   1,   0, 2024-06-11T11:36:46.613740921, 2024-06-11T11:36:46.613740921, 0.000000,  27.181922,  27.181922,  86.056209,  86.056209  
 0, 2024-06-11T11:37:07.000914097,  27.134945,  86.044791,  -7646,    0,   9,   0,   1, 2024-06-11T11:37:07.000914097, 2024-06-11T11:37:07.000914097, 0.000000,  27.134945,  27.134945,  86.044791,  86.044791  
 1, 2024-06-11T11:37:10.627079248,  27.177412,  86.103283,   8260, 19810,   8,   1,   0, 2024-06-11T11:37:10.627079248, 2024-06-11T11:37:10.627079248, 0.000000,  27.177412,  27.177412,  86.103283,  86.103283  
 1, 2024-06-11T11:38:13.006051540,  27.150567,  86.007739,   8778, 10248,   6,   1,   0, 2024-06-11T11:38:13.006051540, 2024-06-11T11:38:13.006051540, 0.000000,  27.150567,  27.150567,  86.007739,  86.007739  
 1, 2024-06-11T11:38:31.950791836,  27.201004,  86.103637,   5617, 15677,   8,   2,   0, 2024-06-11T11:38:31.827151537, 2024-06-11T11:38:31.950791836, 0.123640,  27.192554,  27.201004,  86.063847,  86.103637  
 0, 2024-06-11T11:39:19.596534252,  27.205560,  86.028543,  10905,    0,   9,   1,   1, 2024-06-11T11:39:19.596534252, 2024-06-11T11:39:19.611015081, 0.014481,  27.205560,  27.215455,  86.028543,  86.044475  
 1, 2024-06-11T11:39:33.375903368,  27.194895,  86.044241,   6800, 6824,   5,   1,   0, 2024-06-11T11:39:33.375903368, 2024-06-11T11:39:33.375903368, 0.000000,  27.194895,  27.194895,  86.044241,  86.044241  
 0, 2024-06-11T11:39:59.061538935,  27.134780,  86.031027, -13554,    0,   9,   0,   2, 2024-06-11T11:39:59.061538935, 2024-06-11T11:39:59.107242346, 0.045703,  27.134780,  27.138030,  86.028951,  86.031027  
 0, 2024-06-11T11:40:07.502579927,  27.388675,  86.275151, -10325,    0,   9,   0,   1, 2024-06-11T11:40:07.502579927, 2024-06-11T11:40:07.502579927, 0.000000,  27.388675,  27.388675,  86.275151,  86.275151  
 1, 2024-06-11T11:40:29.308232069,  27.176862,  86.034489,   4503, 18082,   6,   2,   0, 2024-06-11T11:40:29.308232069, 2024-06-11T11:40:29.656962156, 0.348730,  27.146726,  27.176862,  86.029807,  86.034489  
 0, 2024-06-11T11:40:30.985732794,  27.162640,  86.015141,  -4045,    0,   5,   0,   1, 2024-06-11T11:40:30.985732794, 2024-06-11T11:40:30.985732794, 0.000000,  27.162640,  27.162640,  86.015141,  86.015141  
 1, 2024-06-11T11:40:39.344108820,  27.168769,  86.022927,   4393, 6905,   6,   2,   0, 2024-06-11T11:40:39.344108820, 2024-06-11T11:40:39.486658096, 0.142549,  27.168769,  27.180806,  86.022927,  86.059085  
 1, 2024-06-11T11:40:51.533822060,  27.174015,  86.083011,   4414, 19359,   5,   2,   0, 2024-06-11T11:40:51.401607990, 2024-06-11T11:40:51.533822060, 0.132214,  27.167924,  27.174015,  86.062956,  86.083011  
 1, 2024-06-11T11:41:23.555748463,  27.145817,  86.033140,   8158, 9994,   9,   1,   0, 2024-06-11T11:41:23.555748463, 2024-06-11T11:41:23.555748463, 0.000000,  27.145817,  27.145817,  86.033140,  86.033140  
 0, 2024-06-11T11:41:38.904668808,  27.148962,  86.064145,  -7754,    0,   7,   0,   1, 2024-06-11T11:41:38.904668808, 2024-06-11T11:41:38.904668808, 0.000000,  27.148962,  27.148962,  86.064145,  86.064145  
 1, 2024-06-11T11:42:07.549616814,  27.175958,  86.046371,   8788, 8977,   6,   2,   0, 2024-06-11T11:42:07.542931318, 2024-06-11T11:42:07.549616814, 0.006685,  27.175958,  27.188289,  86.046371,  86.046541  
 1, 2024-06-11T11:42:11.079201937,  27.142825,  86.043259,  11527, 10218,   9,   1,   0, 2024-06-11T11:42:11.079201937, 2024-06-11T11:42:11.079201937, 0.000000,  27.142825,  27.142825,  86.043259,  86.043259  
 1, 2024-06-11T11:42:21.537025690,  27.156970,  86.032658,   7472, 12994,   9,   1,   0, 2024-06-11T11:42:21.537025690, 2024-06-11T11:42:21.537025690, 0.000000,  27.156970,  27.156970,  86.032658,  86.032658  
 1, 2024-06-11T11:42:37.460267305,  27.153125,  86.020887,   9515, 19797,   9,   2,   0, 2024-06-11T11:42:37.460267305, 2024-06-11T11:42:37.461770773, 0.001503,  27.142710,  27.153125,  86.020887,  86.026583  
 0, 2024-06-11T11:42:46.038922071,  27.147276,  86.047603, -15690,    0,  11,   1,   8, 2024-06-11T11:42:45.810514212, 2024-06-11T11:42:46.342335224, 0.531821,  27.142099,  27.155116,  86.041535,  86.050947  
 1, 2024-06-11T11:42:47.874747038,  27.197360,  86.029151,   3944, 7841,   5,   1,   0, 2024-06-11T11:42:47.874747038, 2024-06-11T11:42:47.874747038, 0.000000,  27.197360,  27.197360,  86.029151,  86.029151  
 1, 2024-06-11T11:42:58.351465702,  27.137886,  86.066088,  -3913, 10495,   6,   1,   0, 2024-06-11T11:42:58.351465702, 2024-06-11T11:42:58.351465702, 0.000000,  27.137886,  27.137886,  86.066088,  86.066088  
 1, 2024-06-11T11:43:02.179158211,  27.168932,  86.042587,   9853, 11467,   5,   2,   0, 2024-06-11T11:43:02.039684057, 2024-06-11T11:43:02.179158211, 0.139474,  27.146984,  27.168932,  86.029753,  86.042587  
 1, 2024-06-11T11:43:07.619180918,  27.184637,  86.054794,   4720, 11659,   6,   1,   0, 2024-06-11T11:43:07.619180918, 2024-06-11T11:43:07.619180918, 0.000000,  27.184637,  27.184637,  86.054794,  86.054794  
