type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
40, 2016-03-27T11:25:56.751275063,  28.330500,  83.762100, -48424,    0,  12,   0,   1, 2016-03-27T11:25:56.751275063, 2016-03-27T11:25:56.751275063, 0.000000,  28.330500,  83.762100,  28.330500,  83.762100  
40, 2016-03-27T11:26:59.011334896,  28.341700,  83.794000, -33557,    0,   6,   0,   1, 2016-03-27T11:26:59.011334896, 2016-03-27T11:26:59.011334896, 0.000000,  28.341700,  83.794000,  28.341700,  83.794000  
40, 2016-03-27T11:27:07.331394911,  28.385100,  83.877500, -57732,    0,  12,   0,   1, 2016-03-27T11:27:07.331394911, 2016-03-27T11:27:07.331394911, 0.000000,  28.385100,  83.877500,  28.385100,  83.877500  
40, 2016-03-27T11:28:03.335880995,  28.383900,  83.520100, -19001,    0,   5,   0,   1, 2016-03-27T11:28:03.335880995, 2016-03-27T11:28:03.335880995, 0.000000,  28.383900,  83.520100,  28.383900,  83.520100  
40, 2016-03-27T11:28:29.853374958,  28.373200,  83.985600, -26503,    0,   6,   0,   1, 2016-03-27T11:28:29.853374958, 2016-03-27T11:28:29.853374958, 0.000000,  28.373200,  83.985600,  28.373200,  83.985600  
40, 2016-03-27T11:28:46.794720888,  28.313700,  83.793800, -39725,    0,   6,   0,   1, 2016-03-27T11:28:46.794720888, 2016-03-27T11:28:46.794720888, 0.000000,  28.313700,  83.793800,  28.313700,  83.793800  
40, 2016-03-27T11:30:16.573421001,  28.446300,  83.977700, -31488,    0,   5,   0,   1, 2016-03-27T11:30:16.573421001, 2016-03-27T11:30:16.573421001, 0.000000,  28.446300,  83.977700,  28.446300,  83.977700  
40, 2016-03-27T11:32:23.597140074,  28.380700,  83.967800,  28919,    0,   5,   0,   1, 2016-03-27T11:32:23.597140074, 2016-03-27T11:32:23.597140074, 0.000000,  28.380700,  83.967800,  28.380700,  83.967800  
40, 2016-03-27T11:32:40.197925091,  28.269600,  83.808600, -13823,    0,   6,   0,   1, 2016-03-27T11:32:40.197925091, 2016-03-27T11:32:40.197925091, 0.000000,  28.269600,  83.808600,  28.269600,  83.808600  
40, 2016-03-27T11:33:10.916857004,  28.245900,  83.934900,  23938,    0,   5,   0,   1, 2016-03-27T11:33:10.916857004, 2016-03-27T11:33:10.916857004, 0.000000,  28.245900,  83.934900,  28.245900,  83.934900  
40, 2016-03-27T11:33:31.866322041,  28.406300,  83.967700, -14543,    0,   5,   0,   1, 2016-03-27T11:33:31.866322041, 2016-03-27T11:33:31.866322041, 0.000000,  28.406300,  83.967700,  28.406300,  83.967700  
40, 2016-03-27T11:33:48.193160057,  28.287600,  83.897200, -13580,    0,   6,   0,   1, 2016-03-27T11:33:48.193160057, 2016-03-27T11:33:48.193160057, 0.000000,  28.287600,  83.897200,  28.287600,  83.897200  
40, 2016-03-27T11:34:29.274990082,  28.284400,  83.872700, -10172,    0,   6,   0,   1, 2016-03-27T11:34:29.274990082, 2016-03-27T11:34:29.274990082, 0.000000,  28.284400,  83.872700,  28.284400,  83.872700  
40, 2016-03-27T11:34:36.101814985,  28.392300,  83.944300, -21976,    0,  11,   0,   1, 2016-03-27T11:34:36.101814985, 2016-03-27T11:34:36.101814985, 0.000000,  28.392300,  83.944300,  28.392300,  83.944300  
40, 2016-03-27T11:34:37.071141005,  28.256700,  83.848100, -38039,    0,   6,   0,   1, 2016-03-27T11:34:37.071141005, 2016-03-27T11:34:37.071141005, 0.000000,  28.256700,  83.848100,  28.256700,  83.848100  
40, 2016-03-27T11:35:33.403675079,  28.347400,  83.972300, -31721,    0,   5,   0,   1, 2016-03-27T11:35:33.403675079, 2016-03-27T11:35:33.403675079, 0.000000,  28.347400,  83.972300,  28.347400,  83.972300  
40, 2016-03-27T11:36:46.340985060,  28.372200,  83.917500, -34513,    0,   9,   0,   1, 2016-03-27T11:36:46.340985060, 2016-03-27T11:36:46.340985060, 0.000000,  28.372200,  83.917500,  28.372200,  83.917500  
40, 2016-03-27T11:37:35.379151106,  28.392600,  83.863400, -33225,    0,   8,   0,   1, 2016-03-27T11:37:35.379151106, 2016-03-27T11:37:35.379151106, 0.000000,  28.392600,  83.863400,  28.392600,  83.863400  
40, 2016-03-27T11:37:56.828527927,  28.484000,  84.315900, -15218,    0,   5,   0,   1, 2016-03-27T11:37:56.828527927, 2016-03-27T11:37:56.828527927, 0.000000,  28.484000,  84.315900,  28.484000,  84.315900  
40, 2016-03-27T11:38:06.278619051,  28.366600,  83.819000, -26210,    0,   5,   0,   1, 2016-03-27T11:38:06.278619051, 2016-03-27T11:38:06.278619051, 0.000000,  28.366600,  83.819000,  28.366600,  83.819000  
40, 2016-03-27T11:38:43.139805079,  28.259800,  83.798500, -21973,    0,   6,   0,   1, 2016-03-27T11:38:43.139805079, 2016-03-27T11:38:43.139805079, 0.000000,  28.259800,  83.798500,  28.259800,  83.798500  
40, 2016-03-27T11:38:50.110232115,  28.395400,  83.935400, -26685,    0,   7,   0,   1, 2016-03-27T11:38:50.110232115, 2016-03-27T11:38:50.110232115, 0.000000,  28.395400,  83.935400,  28.395400,  83.935400  
40, 2016-03-27T11:39:05.137057066,  28.291800,  83.886100, -47609,    0,  10,   0,   1, 2016-03-27T11:39:05.137057066, 2016-03-27T11:39:05.137057066, 0.000000,  28.291800,  83.886100,  28.291800,  83.886100  
40, 2016-03-27T11:39:22.099709034,  27.758800,  87.393200, -13396,    0,   7,   0,   1, 2016-03-27T11:39:22.099709034, 2016-03-27T11:39:22.099709034, 0.000000,  27.758800,  87.393200,  27.758800,  87.393200  
