type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-05-05T11:26:33.726814985,  27.034068,  87.225522,  -1822, 4154,   5,   1,   0, 2024-05-05T11:26:33.726814985, 2024-05-05T11:26:33.726814985, 0.000000,  27.034068,  27.034068,  87.225522,  87.225522  
 0, 2024-05-05T11:26:38.727359056,  27.918161,  83.862819,  -8058,    0,   6,   0,   1, 2024-05-05T11:26:38.727359056, 2024-05-05T11:26:38.727359056, 0.000000,  27.918161,  27.918161,  83.862819,  83.862819  
 1, 2024-05-05T11:26:42.471937180,  28.010619,  84.278154,  -3917, 18206,   6,   1,   0, 2024-05-05T11:26:42.471937180, 2024-05-05T11:26:42.471937180, 0.000000,  28.010619,  28.010619,  84.278154,  84.278154  
 0, 2024-05-05T11:26:50.542582750,  28.469726,  83.622656,   9926,    0,   8,   0,   1, 2024-05-05T11:26:50.542582750, 2024-05-05T11:26:50.542582750, 0.000000,  28.469726,  28.469726,  83.622656,  83.622656  
 1, 2024-05-05T11:27:05.921954393,  27.968068,  84.296887,  -3541, 19015,   6,   1,   0, 2024-05-05T11:27:05.921954393, 2024-05-05T11:27:05.921954393, 0.000000,  27.968068,  27.968068,  84.296887,  84.296887  
 1, 2024-05-05T11:27:13.406746149,  27.982792,  84.279003,  -3328, 6197,   5,   1,   0, 2024-05-05T11:27:13.406746149, 2024-05-05T11:27:13.406746149, 0.000000,  27.982792,  27.982792,  84.279003,  84.279003  
 1, 2024-05-05T11:27:20.436629295,  27.031760,  87.083743,  -2197, 4458,   5,   2,   0, 2024-05-05T11:27:20.435575247, 2024-05-05T11:27:20.436629295, 0.001054,  27.026719,  27.031760,  87.082908,  87.083743  
 1, 2024-05-05T11:27:49.313095570,  27.029063,  87.111104,  -3265, 3789,   6,   1,   0, 2024-05-05T11:27:49.313095570, 2024-05-05T11:27:49.313095570, 0.000000,  27.029063,  27.029063,  87.111104,  87.111104  
 1, 2024-05-05T11:28:17.098602772,  27.992402,  84.281877,  -4464, 7969,   6,   1,   0, 2024-05-05T11:28:17.098602772, 2024-05-05T11:28:17.098602772, 0.000000,  27.992402,  27.992402,  84.281877,  84.281877  
 0, 2024-05-05T11:28:19.639091730,  27.192149,  86.941871,  -4069,    0,   5,   0,   1, 2024-05-05T11:28:19.639091730, 2024-05-05T11:28:19.639091730, 0.000000,  27.192149,  27.192149,  86.941871,  86.941871  
 1, 2024-05-05T11:28:24.374155521,  27.211594,  86.911740,  -2110, 6432,   5,   1,   0, 2024-05-05T11:28:24.374155521, 2024-05-05T11:28:24.374155521, 0.000000,  27.211594,  27.211594,  86.911740,  86.911740  
 1, 2024-05-05T11:28:38.637539387,  27.156695,  87.025554,  -1827, 4534,   5,   1,   0, 2024-05-05T11:28:38.637539387, 2024-05-05T11:28:38.637539387, 0.000000,  27.156695,  27.156695,  87.025554,  87.025554  
 0, 2024-05-05T11:28:41.328627110,  28.129276,  84.284014,  49720,    0,  14,   0,   1, 2024-05-05T11:28:41.328627110, 2024-05-05T11:28:41.328627110, 0.000000,  28.129276,  28.129276,  84.284014,  84.284014  
 0, 2024-05-05T11:28:46.937254429,  27.971577,  83.819986,  -6352,    0,   5,   0,   1, 2024-05-05T11:28:46.937254429, 2024-05-05T11:28:46.937254429, 0.000000,  27.971577,  27.971577,  83.819986,  83.819986  
 1, 2024-05-05T11:28:57.688692331,  27.910019,  83.893099,  -2852, 16935,   5,   1,   0, 2024-05-05T11:28:57.688692331, 2024-05-05T11:28:57.688692331, 0.000000,  27.910019,  27.910019,  83.893099,  83.893099  
 1, 2024-05-05T11:29:08.223117828,  27.182652,  86.925673,  -2657, 3935,   6,   1,   0, 2024-05-05T11:29:08.223117828, 2024-05-05T11:29:08.223117828, 0.000000,  27.182652,  27.182652,  86.925673,  86.925673  
 0, 2024-05-05T11:29:09.625914335,  28.444928,  83.683159,   8652,    0,   7,   0,   1, 2024-05-05T11:29:09.625914335, 2024-05-05T11:29:09.625914335, 0.000000,  28.444928,  28.444928,  83.683159,  83.683159  
 0, 2024-05-05T11:29:14.482142925,  28.106002,  84.242665,  23942,    0,  11,   0,   1, 2024-05-05T11:29:14.482142925, 2024-05-05T11:29:14.482142925, 0.000000,  28.106002,  28.106002,  84.242665,  84.242665  
 0, 2024-05-05T11:29:24.324176073,  28.016401,  83.851675,  -4917,    0,   6,   0,   1, 2024-05-05T11:29:24.324176073, 2024-05-05T11:29:24.324176073, 0.000000,  28.016401,  28.016401,  83.851675,  83.851675  
 1, 2024-05-05T11:29:37.992979288,  27.186921,  86.967766,  -2105, 4704,   5,   1,   0, 2024-05-05T11:29:37.992979288, 2024-05-05T11:29:37.992979288, 0.000000,  27.186921,  27.186921,  86.967766,  86.967766  
 1, 2024-05-05T11:29:38.552595139,  28.009701,  83.853275,  -5473, 19540,   6,   1,   0, 2024-05-05T11:29:38.552595139, 2024-05-05T11:29:38.552595139, 0.000000,  28.009701,  28.009701,  83.853275,  83.853275  
 1, 2024-05-05T11:29:49.936429501,  27.966180,  83.943990,  -5778, 17592,   6,   1,   0, 2024-05-05T11:29:49.936429501, 2024-05-05T11:29:49.936429501, 0.000000,  27.966180,  27.966180,  83.943990,  83.943990  
 1, 2024-05-05T11:29:56.670082331,  28.037759,  83.870275,  -5699, 13563,   5,   1,   0, 2024-05-05T11:29:56.670082331, 2024-05-05T11:29:56.670082331, 0.000000,  28.037759,  28.037759,  83.870275,  83.870275  
 1, 2024-05-05T11:30:00.240793467,  27.970108,  84.298174,  -3151, 8869,   6,   1,   0, 2024-05-05T11:30:00.240793467, 2024-05-05T11:30:00.240793467, 0.000000,  27.970108,  27.970108,  84.298174,  84.298174  
 1, 2024-05-05T11:30:06.975402594,  27.190702,  86.987676,  -1752, 11538,   5,   1,   0, 2024-05-05T11:30:06.975402594, 2024-05-05T11:30:06.975402594, 0.000000,  27.190702,  27.190702,  86.987676,  86.987676  
 0, 2024-05-05T11:30:24.207877398,  28.456452,  83.671217,  15808,    0,   8,   1,   1, 2024-05-05T11:30:24.207877398, 2024-05-05T11:30:24.323953152, 0.116076,  28.450121,  28.456452,  83.671217,  83.700781  
 1, 2024-05-05T11:30:26.152211189,  27.886788,  83.870781,  -3328, 18068,   5,   1,   0, 2024-05-05T11:30:26.152211189, 2024-05-05T11:30:26.152211189, 0.000000,  27.886788,  27.886788,  83.870781,  83.870781  
 1, 2024-05-05T11:30:59.751928568,  27.890624,  83.903835,  -3541, 6104,   6,   1,   0, 2024-05-05T11:30:59.751928568, 2024-05-05T11:30:59.751928568, 0.000000,  27.890624,  27.890624,  83.903835,  83.903835  
 1, 2024-05-05T11:31:00.583232164,  27.976198,  84.302949,  -3761, 19806,   6,   1,   0, 2024-05-05T11:31:00.583232164, 2024-05-05T11:31:00.583232164, 0.000000,  27.976198,  27.976198,  84.302949,  84.302949  
 1, 2024-05-05T11:31:01.300289154,  28.051837,  84.341678,  -5269, 17688,   6,   3,   0, 2024-05-05T11:31:01.300289154, 2024-05-05T11:31:01.807656527, 0.507367,  28.049145,  28.062747,  84.312647,  84.344065  
 1, 2024-05-05T11:31:02.761854410,  28.443164,  83.639447,  -4043, 17849,   5,   1,   0, 2024-05-05T11:31:02.761854410, 2024-05-05T11:31:02.761854410, 0.000000,  28.443164,  28.443164,  83.639447,  83.639447  
 0, 2024-05-05T11:31:05.639815092,  27.982808,  84.290232,  -5455,    0,   6,   0,   1, 2024-05-05T11:31:05.639815092, 2024-05-05T11:31:05.639815092, 0.000000,  27.982808,  27.982808,  84.290232,  84.290232  
 0, 2024-05-05T11:31:07.014393330,  28.416132,  83.719502,  16813,    0,  12,   0,   1, 2024-05-05T11:31:07.014393330, 2024-05-05T11:31:07.014393330, 0.000000,  28.416132,  28.416132,  83.719502,  83.719502  
 1, 2024-05-05T11:31:10.069569826,  27.877402,  83.900110,  -3366, 6967,   5,   1,   0, 2024-05-05T11:31:10.069569826, 2024-05-05T11:31:10.069569826, 0.000000,  27.877402,  27.877402,  83.900110,  83.900110  
40, 2024-05-05T11:31:14.469444990,  28.376800,  83.753000,  13745,    0,   5,   0,   0, 2024-05-05T11:31:14.469444990, 2024-05-05T11:31:14.469444990, 0.000000,  28.376800,  28.376800,  83.753000,  83.753000  
 1, 2024-05-05T11:31:17.275260448,  28.123141,  84.294609,   6841, 19158,   6,   1,   0, 2024-05-05T11:31:17.275260448, 2024-05-05T11:31:17.275260448, 0.000000,  28.123141,  28.123141,  84.294609,  84.294609  
 1, 2024-05-05T11:31:27.733178139,  27.011515,  87.268423,  -2453, 4238,   5,   1,   0, 2024-05-05T11:31:27.733178139, 2024-05-05T11:31:27.733178139, 0.000000,  27.011515,  27.011515,  87.268423,  87.268423  
 1, 2024-05-05T11:31:29.285201550,  27.952714,  83.899985,  -3043, 12827,   5,   1,   0, 2024-05-05T11:31:29.285201550, 2024-05-05T11:31:29.285201550, 0.000000,  27.952714,  27.952714,  83.899985,  83.899985  
 1, 2024-05-05T11:31:40.656251431,  27.979820,  83.869909,   4631, 3014,   6,   1,   0, 2024-05-05T11:31:40.656251431, 2024-05-05T11:31:40.656251431, 0.000000,  27.979820,  27.979820,  83.869909,  83.869909  
 0, 2024-05-05T11:31:41.077806234,  28.390777,  83.749389,  14421,    0,   9,   0,   1, 2024-05-05T11:31:41.077806234, 2024-05-05T11:31:41.077806234, 0.000000,  28.390777,  28.390777,  83.749389,  83.749389  
 1, 2024-05-05T11:31:43.266566038,  26.820651,  87.797565,  -2867, 3855,   5,   1,   0, 2024-05-05T11:31:43.266566038, 2024-05-05T11:31:43.266566038, 0.000000,  26.820651,  26.820651,  87.797565,  87.797565  
 0, 2024-05-05T11:31:56.624911070,  28.110618,  84.265579,  28899,    0,  12,   0,   1, 2024-05-05T11:31:56.624911070, 2024-05-05T11:31:56.624911070, 0.000000,  28.110618,  28.110618,  84.265579,  84.265579  
 0, 2024-05-05T11:32:07.909756184,  27.994910,  83.836247,  -4246,    0,   6,   0,   1, 2024-05-05T11:32:07.909756184, 2024-05-05T11:32:07.909756184, 0.000000,  27.994910,  27.994910,  83.836247,  83.836247  
 0, 2024-05-05T11:32:20.037049055,  27.910117,  83.931164, -12760,    0,   9,   2,   1, 2024-05-05T11:32:19.734878778, 2024-05-05T11:32:20.181520700, 0.446642,  27.906251,  27.976258,  83.880826,  83.954473  
 1, 2024-05-05T11:32:25.511023045,  27.972575,  84.311598,  -4099, 19840,   6,   1,   0, 2024-05-05T11:32:25.511023045, 2024-05-05T11:32:25.511023045, 0.000000,  27.972575,  27.972575,  84.311598,  84.311598  
 1, 2024-05-05T11:32:36.274233103,  27.954053,  83.894174,  -5182, 19697,   6,   1,   0, 2024-05-05T11:32:36.274233103, 2024-05-05T11:32:36.274233103, 0.000000,  27.954053,  27.954053,  83.894174,  83.894174  
 1, 2024-05-05T11:32:51.890216112,  27.263920,  86.997694,  -3140, 3003,   6,   1,   0, 2024-05-05T11:32:51.890216112, 2024-05-05T11:32:51.890216112, 0.000000,  27.263920,  27.263920,  86.997694,  86.997694  
 1, 2024-05-05T11:33:05.050529718,  27.143183,  87.057310,  -3859, 4511,   5,   2,   0, 2024-05-05T11:33:05.050529718, 2024-05-05T11:33:05.051133156, 0.000603,  27.078157,  27.143183,  87.003401,  87.057310  
 1, 2024-05-05T11:33:09.223714828,  28.172575,  84.268028,   3209, 14439,   6,   1,   0, 2024-05-05T11:33:09.223714828, 2024-05-05T11:33:09.223714828, 0.000000,  28.172575,  28.172575,  84.268028,  84.268028  
 1, 2024-05-05T11:33:10.789516449,  27.975405,  83.816835,  -6101, 19409,   5,   1,   0, 2024-05-05T11:33:10.789516449, 2024-05-05T11:33:10.789516449, 0.000000,  27.975405,  27.975405,  83.816835,  83.816835  
 1, 2024-05-05T11:33:18.747247458,  27.028373,  87.219572,  -2249, 4770,   6,   1,   0, 2024-05-05T11:33:18.747247458, 2024-05-05T11:33:18.747247458, 0.000000,  27.028373,  27.028373,  87.219572,  87.219572  
 0, 2024-05-05T11:33:19.478488684,  27.878836,  83.938470,  -3907,    0,   5,   1,   1, 2024-05-05T11:33:19.453258991, 2024-05-05T11:33:19.478488684, 0.025230,  27.871299,  27.878836,  83.938470,  83.942148  
 1, 2024-05-05T11:33:21.395357847,  27.985769,  83.854002,  -4785, 11363,   7,   1,   0, 2024-05-05T11:33:21.395357847, 2024-05-05T11:33:21.395357847, 0.000000,  27.985769,  27.985769,  83.854002,  83.854002  
 1, 2024-05-05T11:33:21.335012674,  28.017790,  84.299989,  -2821, 17749,   5,   1,   0, 2024-05-05T11:33:21.335012674, 2024-05-05T11:33:21.335012674, 0.000000,  28.017790,  28.017790,  84.299989,  84.299989  
 0, 2024-05-05T11:33:23.448118687,  28.379314,  83.767894,  22960,    0,   6,   0,   2, 2024-05-05T11:33:23.448118687, 2024-05-05T11:33:23.496066809, 0.047948,  28.379314,  28.402047,  83.767044,  83.767894  
 1, 2024-05-05T11:33:24.523126602,  27.193424,  86.970363,   1947, 7147,   6,   1,   0, 2024-05-05T11:33:24.523126602, 2024-05-05T11:33:24.523126602, 0.000000,  27.193424,  27.193424,  86.970363,  86.970363  
 1, 2024-05-05T11:33:26.532138586,  27.008376,  87.237417,   3968, 19805,   6,   2,   0, 2024-05-05T11:33:26.399059057, 2024-05-05T11:33:26.532138586, 0.133080,  27.003595,  27.008376,  87.233862,  87.237417  
 0, 2024-05-05T11:33:27.946104527,  28.009138,  83.828506,  -5353,    0,   6,   0,   1, 2024-05-05T11:33:27.946104527, 2024-05-05T11:33:27.946104527, 0.000000,  28.009138,  28.009138,  83.828506,  83.828506  
 0, 2024-05-05T11:33:29.451711178,  28.365803,  83.762410,  -4486,    0,   5,   0,   1, 2024-05-05T11:33:29.451711178, 2024-05-05T11:33:29.451711178, 0.000000,  28.365803,  28.365803,  83.762410,  83.762410  
 1, 2024-05-05T11:33:29.694438696,  28.098228,  84.276984,  -2475, 17794,   5,   1,   0, 2024-05-05T11:33:29.694438696, 2024-05-05T11:33:29.694438696, 0.000000,  28.098228,  28.098228,  84.276984,  84.276984  
 0, 2024-05-05T11:33:29.721688986,  27.959096,  84.339731,  -7621,    0,   6,   1,   1, 2024-05-05T11:33:29.721688986, 2024-05-05T11:33:30.239562273, 0.517873,  27.959096,  27.959489,  84.339731,  84.342675  
 0, 2024-05-05T11:33:34.315493345,  27.847561,  83.959880,  -4985,    0,   5,   0,   1, 2024-05-05T11:33:34.315493345, 2024-05-05T11:33:34.315493345, 0.000000,  27.847561,  27.847561,  83.959880,  83.959880  
 1, 2024-05-05T11:33:41.683025122,  27.215524,  86.983034,  -3125, 5371,   5,   1,   0, 2024-05-05T11:33:41.683025122, 2024-05-05T11:33:41.683025122, 0.000000,  27.215524,  27.215524,  86.983034,  86.983034  
 1, 2024-05-05T11:33:41.110867023,  28.047583,  83.846597,  -2879, 15400,   6,   1,   0, 2024-05-05T11:33:41.110867023, 2024-05-05T11:33:41.110867023, 0.000000,  28.047583,  28.047583,  83.846597,  83.846597  
 1, 2024-05-05T11:33:42.180570602,  27.013048,  87.255356,   3164, 18508,   6,   2,   0, 2024-05-05T11:33:42.180570602, 2024-05-05T11:33:42.204291821, 0.023721,  27.013048,  27.015041,  87.253866,  87.255356  
 0, 2024-05-05T11:33:53.094585657,  27.992126,  83.857719,  -3990,    0,   6,   0,   1, 2024-05-05T11:33:53.094585657, 2024-05-05T11:33:53.094585657, 0.000000,  27.992126,  27.992126,  83.857719,  83.857719  
 0, 2024-05-05T11:34:06.510780811,  28.005786,  84.314214,  -3916,    0,   6,   0,   1, 2024-05-05T11:34:06.510780811, 2024-05-05T11:34:06.510780811, 0.000000,  28.005786,  28.005786,  84.314214,  84.314214  
 1, 2024-05-05T11:34:08.405786514,  27.946974,  83.867868,   4876, 15116,   6,   1,   0, 2024-05-05T11:34:08.405786514, 2024-05-05T11:34:08.405786514, 0.000000,  27.946974,  27.946974,  83.867868,  83.867868  
 1, 2024-05-05T11:34:12.402715921,  28.100146,  84.269411,   4001, 6218,   6,   1,   0, 2024-05-05T11:34:12.402715921, 2024-05-05T11:34:12.402715921, 0.000000,  28.100146,  28.100146,  84.269411,  84.269411  
 0, 2024-05-05T11:34:14.284752846,  28.025611,  83.964661,  -4266,    0,   5,   0,   1, 2024-05-05T11:34:14.284752846, 2024-05-05T11:34:14.284752846, 0.000000,  28.025611,  28.025611,  83.964661,  83.964661  
 1, 2024-05-05T11:34:14.280467272,  27.034171,  87.204907,   1937, 10356,   6,   1,   0, 2024-05-05T11:34:14.280467272, 2024-05-05T11:34:14.280467272, 0.000000,  27.034171,  27.034171,  87.204907,  87.204907  
 1, 2024-05-05T11:34:15.389544725,  27.881699,  83.937457,  -3570, 9712,   6,   1,   0, 2024-05-05T11:34:15.389544725, 2024-05-05T11:34:15.389544725, 0.000000,  27.881699,  27.881699,  83.937457,  83.937457  
 1, 2024-05-05T11:34:40.865599394,  27.983503,  83.889851,  -3468, 18787,   5,   1,   0, 2024-05-05T11:34:40.865599394, 2024-05-05T11:34:40.865599394, 0.000000,  27.983503,  27.983503,  83.889851,  83.889851  
 0, 2024-05-05T11:34:44.126776695,  28.066246,  84.325684,  -3647,    0,   6,   1,   1, 2024-05-05T11:34:44.126776695, 2024-05-05T11:34:44.148734808, 0.021958,  28.063843,  28.066246,  84.319266,  84.325684  
 0, 2024-05-05T11:34:51.918912172,  28.473345,  83.688612, -11795,    0,   6,   0,   1, 2024-05-05T11:34:51.918912172, 2024-05-05T11:34:51.918912172, 0.000000,  28.473345,  28.473345,  83.688612,  83.688612  
 1, 2024-05-05T11:34:53.807199955,  27.954164,  84.343303,  -3161, 18397,   6,   1,   0, 2024-05-05T11:34:53.807199955, 2024-05-05T11:34:53.807199955, 0.000000,  27.954164,  27.954164,  84.343303,  84.343303  
 1, 2024-05-05T11:35:03.772172689,  26.997396,  87.266618,   2148, 17863,   5,   1,   0, 2024-05-05T11:35:03.772172689, 2024-05-05T11:35:03.772172689, 0.000000,  26.997396,  26.997396,  87.266618,  87.266618  
 1, 2024-05-05T11:35:08.742146254,  27.865020,  83.999065,  -5004, 18819,   5,   1,   0, 2024-05-05T11:35:08.742146254, 2024-05-05T11:35:08.742146254, 0.000000,  27.865020,  27.865020,  83.999065,  83.999065  
 1, 2024-05-05T11:35:09.492204905,  26.816851,  87.848694,   5178, 15155,   6,   1,   0, 2024-05-05T11:35:09.492204905, 2024-05-05T11:35:09.492204905, 0.000000,  26.816851,  26.816851,  87.848694,  87.848694  
 1, 2024-05-05T11:35:18.933484077,  26.954987,  87.221244,   3071, 5021,   5,   1,   0, 2024-05-05T11:35:18.933484077, 2024-05-05T11:35:18.933484077, 0.000000,  26.954987,  26.954987,  87.221244,  87.221244  
 1, 2024-05-05T11:35:18.552952528,  27.821759,  83.958003,  -3369, 19584,   6,   1,   0, 2024-05-05T11:35:18.552952528, 2024-05-05T11:35:18.552952528, 0.000000,  27.821759,  27.821759,  83.958003,  83.958003  
 1, 2024-05-05T11:35:21.695256710,  28.120750,  84.320475,   4204, 5053,   6,   3,   0, 2024-05-05T11:35:21.665853262, 2024-05-05T11:35:21.700648546, 0.034795,  28.107835,  28.148355,  84.310861,  84.320475  
 1, 2024-05-05T11:35:25.891198874,  27.990457,  84.014024,  -5036, 19000,   5,   1,   0, 2024-05-05T11:35:25.891198874, 2024-05-05T11:35:25.891198874, 0.000000,  27.990457,  27.990457,  84.014024,  84.014024  
 1, 2024-05-05T11:35:32.783662558,  27.005132,  87.269696,   3112, 18789,   5,   1,   0, 2024-05-05T11:35:32.783662558, 2024-05-05T11:35:32.783662558, 0.000000,  27.005132,  27.005132,  87.269696,  87.269696  
 1, 2024-05-05T11:35:42.860543728,  27.909273,  83.881226,  -4095, 6059,   5,   2,   0, 2024-05-05T11:35:42.782596350, 2024-05-05T11:35:42.860543728, 0.077947,  27.909273,  27.924243,  83.881226,  83.904287  
 0, 2024-05-05T11:35:52.636013031,  28.024064,  84.010083,  -8639,    0,   5,   0,   1, 2024-05-05T11:35:52.636013031, 2024-05-05T11:35:52.636013031, 0.000000,  28.024064,  28.024064,  84.010083,  84.010083  
 1, 2024-05-05T11:35:56.972353458,  27.012079,  87.250871,  -2865, 3424,   6,   1,   0, 2024-05-05T11:35:56.972353458, 2024-05-05T11:35:56.972353458, 0.000000,  27.012079,  27.012079,  87.250871,  87.250871  
 1, 2024-05-05T11:36:13.142171621,  26.999806,  87.272941,   2427, 4140,   5,   1,   0, 2024-05-05T11:36:13.142171621, 2024-05-05T11:36:13.142171621, 0.000000,  26.999806,  26.999806,  87.272941,  87.272941  
 0, 2024-05-05T11:36:22.681537628,  28.012410,  84.325649,  22567,    0,  12,   0,   2, 2024-05-05T11:36:22.681537628, 2024-05-05T11:36:22.699136972, 0.017599,  27.995762,  28.012410,  84.321063,  84.325649  
40, 2024-05-05T11:36:22.636430025,  27.983300,  84.219000,  28424,    0,  11,   0,   0, 2024-05-05T11:36:22.636430025, 2024-05-05T11:36:22.636430025, 0.000000,  27.983300,  27.983300,  84.219000,  84.219000  
 0, 2024-05-05T11:36:23.911232471,  27.196389,  86.985145,  -7731,    0,   5,   0,   1, 2024-05-05T11:36:23.911232471, 2024-05-05T11:36:23.911232471, 0.000000,  27.196389,  27.196389,  86.985145,  86.985145  
 1, 2024-05-05T11:36:27.701135874,  27.073313,  87.339878,   2752, 17653,   5,   1,   0, 2024-05-05T11:36:27.701135874, 2024-05-05T11:36:27.701135874, 0.000000,  27.073313,  27.073313,  87.339878,  87.339878  
 1, 2024-05-05T11:36:33.123030424,  27.996687,  83.898183,  -5015, 18697,   5,   1,   0, 2024-05-05T11:36:33.123030424, 2024-05-05T11:36:33.123030424, 0.000000,  27.996687,  27.996687,  83.898183,  83.898183  
 1, 2024-05-05T11:36:43.900781155,  27.024871,  87.224903,   2402, 18068,   6,   2,   0, 2024-05-05T11:36:43.880032063, 2024-05-05T11:36:43.900781155, 0.020749,  27.024871,  27.033419,  87.224903,  87.231108  
 0, 2024-05-05T11:36:50.747388124,  27.952857,  84.357296,  -3938,    0,   5,   0,   1, 2024-05-05T11:36:50.747388124, 2024-05-05T11:36:50.747388124, 0.000000,  27.952857,  27.952857,  84.357296,  84.357296  
 0, 2024-05-05T11:36:50.941816330,  28.437532,  83.677484,  14475,    0,   6,   0,   1, 2024-05-05T11:36:50.941816330, 2024-05-05T11:36:50.941816330, 0.000000,  28.437532,  28.437532,  83.677484,  83.677484  
 0, 2024-05-05T11:36:52.350459099,  27.858147,  83.972891,  -5424,    0,   6,   0,   1, 2024-05-05T11:36:52.350459099, 2024-05-05T11:36:52.350459099, 0.000000,  27.858147,  27.858147,  83.972891,  83.972891  
 1, 2024-05-05T11:36:55.549573660,  27.963651,  83.858232,   5195, 17575,   6,   1,   0, 2024-05-05T11:36:55.549573660, 2024-05-05T11:36:55.549573660, 0.000000,  27.963651,  27.963651,  83.858232,  83.858232  
 1, 2024-05-05T11:36:59.407373667,  27.024848,  87.238627,  -2903, 12940,   5,   1,   0, 2024-05-05T11:36:59.407373667, 2024-05-05T11:36:59.407373667, 0.000000,  27.024848,  27.024848,  87.238627,  87.238627  
 0, 2024-05-05T11:37:00.525516987,  27.935110,  83.918917,  -4833,    0,   5,   0,   1, 2024-05-05T11:37:00.525516987, 2024-05-05T11:37:00.525516987, 0.000000,  27.935110,  27.935110,  83.918917,  83.918917  
 1, 2024-05-05T11:37:17.253174543,  28.424544,  83.695562,  -3898, 6128,   5,   1,   0, 2024-05-05T11:37:17.253174543, 2024-05-05T11:37:17.253174543, 0.000000,  28.424544,  28.424544,  83.695562,  83.695562  
 0, 2024-05-05T11:37:19.227231979,  28.026287,  84.002972,  -5974,    0,   5,   0,   1, 2024-05-05T11:37:19.227231979, 2024-05-05T11:37:19.227231979, 0.000000,  28.026287,  28.026287,  84.002972,  84.002972  
 1, 2024-05-05T11:37:20.601694584,  28.172278,  84.308421,   6419, 18245,   6,   1,   0, 2024-05-05T11:37:20.601694584, 2024-05-05T11:37:20.601694584, 0.000000,  28.172278,  28.172278,  84.308421,  84.308421  
 1, 2024-05-05T11:37:25.217535973,  27.850071,  83.923148,   3226, 18351,   6,   1,   0, 2024-05-05T11:37:25.217535973, 2024-05-05T11:37:25.217535973, 0.000000,  27.850071,  27.850071,  83.923148,  83.923148  
 1, 2024-05-05T11:37:37.758183718,  26.812708,  87.867451,   3070, 3939,   5,   1,   0, 2024-05-05T11:37:37.758183718, 2024-05-05T11:37:37.758183718, 0.000000,  26.812708,  26.812708,  87.867451,  87.867451  
 0, 2024-05-05T11:37:37.109041214,  27.224712,  87.005525,  -6745,    0,   7,   0,   1, 2024-05-05T11:37:37.109041214, 2024-05-05T11:37:37.109041214, 0.000000,  27.224712,  27.224712,  87.005525,  87.005525  
 1, 2024-05-05T11:37:44.018949986,  27.875627,  83.964370,  -4128, 11562,   5,   2,   0, 2024-05-05T11:37:44.018949986, 2024-05-05T11:37:44.432214975, 0.413265,  27.875627,  27.880380,  83.964370,  84.017132  
 0, 2024-05-05T11:37:47.995281935,  28.437843,  83.682808,  -3397,    0,   5,   0,   1, 2024-05-05T11:37:47.995281935, 2024-05-05T11:37:47.995281935, 0.000000,  28.437843,  28.437843,  83.682808,  83.682808  
 1, 2024-05-05T11:37:54.091314316,  27.838314,  83.942076,   3614, 3483,   6,   1,   0, 2024-05-05T11:37:54.091314316, 2024-05-05T11:37:54.091314316, 0.000000,  27.838314,  27.838314,  83.942076,  83.942076  
 1, 2024-05-05T11:38:01.172247887,  27.838183,  83.904316,  -3102, 4016,   6,   1,   0, 2024-05-05T11:38:01.172247887, 2024-05-05T11:38:01.172247887, 0.000000,  27.838183,  27.838183,  83.904316,  83.904316  
 1, 2024-05-05T11:38:02.508312941,  27.032157,  87.229044,  -2541, 10044,   7,   2,   0, 2024-05-05T11:38:02.508312941, 2024-05-05T11:38:02.509888172, 0.001575,  27.024442,  27.032157,  87.228437,  87.229044  
 1, 2024-05-05T11:38:08.951641560,  27.948381,  83.817246,  -4351, 19672,   5,   1,   0, 2024-05-05T11:38:08.951641560, 2024-05-05T11:38:08.951641560, 0.000000,  27.948381,  27.948381,  83.817246,  83.817246  
 1, 2024-05-05T11:38:13.835081816,  28.005071,  83.973937,   4619, 18721,   5,   1,   0, 2024-05-05T11:38:13.835081816, 2024-05-05T11:38:13.835081816, 0.000000,  28.005071,  28.005071,  83.973937,  83.973937  
 1, 2024-05-05T11:38:14.653406143,  27.003875,  87.224054,  -2135, 18121,   5,   1,   0, 2024-05-05T11:38:14.653406143, 2024-05-05T11:38:14.653406143, 0.000000,  27.003875,  27.003875,  87.224054,  87.224054  
 1, 2024-05-05T11:38:18.663675785,  27.837786,  83.914222,  -3631, 5741,   6,   1,   0, 2024-05-05T11:38:18.663675785, 2024-05-05T11:38:18.663675785, 0.000000,  27.837786,  27.837786,  83.914222,  83.914222  
 1, 2024-05-05T11:38:26.109705925,  26.965953,  87.240206,  -3619, 4068,   5,   2,   0, 2024-05-05T11:38:26.109705925, 2024-05-05T11:38:26.482171059, 0.372465,  26.965953,  26.987123,  87.240206,  87.263516  
 1, 2024-05-05T11:38:28.684487820,  28.448683,  83.683909,  -6190, 17526,   5,   1,   0, 2024-05-05T11:38:28.684487820, 2024-05-05T11:38:28.684487820, 0.000000,  28.448683,  28.448683,  83.683909,  83.683909  
 1, 2024-05-05T11:38:29.957358360,  28.016997,  83.971887,  -4479, 18275,   5,   1,   0, 2024-05-05T11:38:29.957358360, 2024-05-05T11:38:29.957358360, 0.000000,  28.016997,  28.016997,  83.971887,  83.971887  
