type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-06-10T00:01:58.491954803,  26.393591,  87.619334,   3431, 3911,   6,   1,   0, 2024-06-10T00:01:58.491954803, 2024-06-10T00:01:58.491954803, 0.000000,  26.393591,  26.393591,  87.619334,  87.619334  
 0, 2024-06-10T00:02:15.675834179,  26.407089,  87.618172, -10774,    0,  12,   4,   1, 2024-06-10T00:02:15.630859852, 2024-06-10T00:02:15.736433983, 0.105574,  26.309989,  26.407089,  87.517100,  87.618172  
 1, 2024-06-10T00:02:38.143579245,  26.415547,  87.596407,   4077, 5923,   6,   2,   0, 2024-06-10T00:02:38.143579245, 2024-06-10T00:02:38.308063745, 0.164485,  26.385595,  26.415547,  87.589230,  87.596407  
 0, 2024-06-10T00:02:53.510337353,  26.375426,  87.561284, -23729,    0,  11,   1,   2, 2024-06-10T00:02:53.510337353, 2024-06-10T00:02:53.618613243, 0.108276,  26.375426,  26.384700,  87.561284,  87.599654  
 1, 2024-06-10T00:03:02.487478733,  26.378671,  87.627469,   2414, 3000,   5,   2,   0, 2024-06-10T00:03:02.487478733, 2024-06-10T00:03:02.528313160, 0.040834,  26.371942,  26.378671,  87.613694,  87.627469  
 1, 2024-06-10T00:03:18.774043798,  26.420980,  87.726395,   4922, 7423,   7,   2,   0, 2024-06-10T00:03:18.774043798, 2024-06-10T00:03:19.027082205, 0.253038,  26.420980,  26.492359,  87.722100,  87.726395  
 1, 2024-06-10T00:03:29.449274063,  26.372229,  87.603903,   2411, 9045,   5,   3,   0, 2024-06-10T00:03:29.408484221, 2024-06-10T00:03:29.449274063, 0.040790,  26.368669,  26.372229,  87.588826,  87.603903  
 1, 2024-06-10T00:03:44.103930235,  26.398944,  87.567550,   1957, 5495,   5,   1,   0, 2024-06-10T00:03:44.103930235, 2024-06-10T00:03:44.103930235, 0.000000,  26.398944,  26.398944,  87.567550,  87.567550  
 0, 2024-06-10T00:04:01.611837626,  26.384580,  87.588690,   8665,    0,   8,   4,   1, 2024-06-10T00:04:01.523415089, 2024-06-10T00:04:01.754518747, 0.231104,  26.366948,  26.385533,  87.523780,  87.588690  
 1, 2024-06-10T00:04:15.039578438,  26.431737,  87.721858,   3360, 8305,   6,   1,   0, 2024-06-10T00:04:15.039578438, 2024-06-10T00:04:15.039578438, 0.000000,  26.431737,  26.431737,  87.721858,  87.721858  
 1, 2024-06-10T00:04:16.564007282,  26.400162,  87.611839,  10211, 6024,  11,   6,   0, 2024-06-10T00:04:16.220022917, 2024-06-10T00:04:16.564904213, 0.344881,  26.360789,  26.410699,  87.584123,  87.614768  
 1, 2024-06-10T00:04:33.232325315,  26.380136,  87.600000,   1969, 5586,   5,   1,   0, 2024-06-10T00:04:33.232325315, 2024-06-10T00:04:33.232325315, 0.000000,  26.380136,  26.380136,  87.600000,  87.600000  
 1, 2024-06-10T00:04:50.623675346,  26.397047,  87.630575,   1732, 9333,   5,   1,   0, 2024-06-10T00:04:50.623675346, 2024-06-10T00:04:50.623675346, 0.000000,  26.397047,  26.397047,  87.630575,  87.630575  
 1, 2024-06-10T00:05:16.590291023,  26.393665,  87.588800,    963, 4592,   5,   1,   0, 2024-06-10T00:05:16.590291023, 2024-06-10T00:05:16.590291023, 0.000000,  26.393665,  26.393665,  87.588800,  87.588800  
 0, 2024-06-10T00:05:17.765276670,  26.403621,  87.610592,  11806,    0,   9,   3,   1, 2024-06-10T00:05:17.568986893, 2024-06-10T00:05:17.799337149, 0.230350,  26.361728,  26.418107,  87.564817,  87.653870  
 1, 2024-06-10T00:05:40.816749811,  26.349655,  87.641274,   3223, 13529,   7,   1,   0, 2024-06-10T00:05:40.816749811, 2024-06-10T00:05:40.816749811, 0.000000,  26.349655,  26.349655,  87.641274,  87.641274  
 1, 2024-06-10T00:05:40.062280655,  26.389523,  87.605753,   2259, 6084,   5,   2,   0, 2024-06-10T00:05:40.062280655, 2024-06-10T00:05:40.069566965, 0.007286,  26.386733,  26.389523,  87.605753,  87.608454  
 0, 2024-06-10T00:05:48.971875429,  26.372041,  87.627936,  -8643,    0,   9,   2,   2, 2024-06-10T00:05:48.821169138, 2024-06-10T00:05:49.272293806, 0.451125,  26.366050,  26.372750,  87.617411,  87.628481  
 1, 2024-06-10T00:06:05.747863770,  26.388572,  87.643054,  -1599, 5963,   5,   1,   0, 2024-06-10T00:06:05.747863770, 2024-06-10T00:06:05.747863770, 0.000000,  26.388572,  26.388572,  87.643054,  87.643054  
 1, 2024-06-10T00:06:21.162106514,  26.357140,  87.633399,   1713, 4455,   5,   1,   0, 2024-06-10T00:06:21.162106514, 2024-06-10T00:06:21.162106514, 0.000000,  26.357140,  26.357140,  87.633399,  87.633399  
 1, 2024-06-10T00:06:24.467812538,  26.387104,  87.594902,  -5308, 3000,   8,   1,   0, 2024-06-10T00:06:24.467812538, 2024-06-10T00:06:24.467812538, 0.000000,  26.387104,  26.387104,  87.594902,  87.594902  
 0, 2024-06-10T00:06:24.380893707,  26.411289,  87.728990, -10584,    0,  12,   1,   4, 2024-06-10T00:06:24.306044340, 2024-06-10T00:06:24.627442360, 0.321398,  26.402833,  26.411289,  87.710688,  87.745058  
 1, 2024-06-10T00:06:40.586973429,  26.407142,  87.614640,   3259, 4629,   6,   2,   0, 2024-06-10T00:06:40.586973429, 2024-06-10T00:06:40.698011637, 0.111038,  26.407142,  26.418957,  87.614640,  87.627510  
 1, 2024-06-10T00:06:40.654835463,  26.468589,  87.732272,  -1706, 3003,   6,   1,   0, 2024-06-10T00:06:40.654835463, 2024-06-10T00:06:40.654835463, 0.000000,  26.468589,  26.468589,  87.732272,  87.732272  
 1, 2024-06-10T00:06:57.242943048,  26.379808,  87.642512,   4618, 5551,   6,   1,   0, 2024-06-10T00:06:57.242943048, 2024-06-10T00:06:57.242943048, 0.000000,  26.379808,  26.379808,  87.642512,  87.642512  
 1, 2024-06-10T00:07:26.302043438,  26.403899,  87.611168,   4797, 4969,   6,   2,   0, 2024-06-10T00:07:26.302043438, 2024-06-10T00:07:26.694591761, 0.392548,  26.395334,  26.403899,  87.600232,  87.611168  
 1, 2024-06-10T00:07:31.593537092,  26.403726,  87.659052,  -2497, 4754,   6,   2,   0, 2024-06-10T00:07:31.269820929, 2024-06-10T00:07:31.593537092, 0.323716,  26.381885,  26.403726,  87.628240,  87.659052  
 0, 2024-06-10T00:07:54.919352770,  26.413467,  87.613393,  24544,    0,  14,   0,   1, 2024-06-10T00:07:54.919352770, 2024-06-10T00:07:54.919352770, 0.000000,  26.413467,  26.413467,  87.613393,  87.613393  
 0, 2024-06-10T00:07:57.695025682,  26.356373,  87.627464, -23652,    0,  15,   4,   6, 2024-06-10T00:07:57.695025682, 2024-06-10T00:07:58.361353636, 0.666328,  26.354630,  26.385713,  87.610462,  87.642523  
 0, 2024-06-10T00:08:04.017793179,  26.402901,  87.711582,  -4995,    0,   6,   0,   1, 2024-06-10T00:08:04.017793179, 2024-06-10T00:08:04.017793179, 0.000000,  26.402901,  26.402901,  87.711582,  87.711582  
 1, 2024-06-10T00:08:24.713726759,  26.367115,  87.571957,   6097, 3018,   7,   1,   0, 2024-06-10T00:08:24.713726759, 2024-06-10T00:08:24.713726759, 0.000000,  26.367115,  26.367115,  87.571957,  87.571957  
 0, 2024-06-10T00:08:34.821762085,  26.387132,  87.632421, -23887,    0,  15,   3,   4, 2024-06-10T00:08:34.451830387, 2024-06-10T00:08:34.827439070, 0.375609,  26.381077,  26.399661,  87.602727,  87.638846  
 1, 2024-06-10T00:08:56.823421240,  26.424078,  87.676549,   5800, 16079,   7,   4,   0, 2024-06-10T00:08:56.738994598, 2024-06-10T00:08:56.823421240, 0.084427,  26.408292,  26.424078,  87.655133,  87.676549  
 1, 2024-06-10T00:09:41.277564764,  26.428477,  87.652124,  -3041, 5620,   5,   6,   0, 2024-06-10T00:09:40.787050724, 2024-06-10T00:09:41.277564764, 0.490514,  26.369847,  26.428477,  87.615408,  87.668818  
 1, 2024-06-10T00:09:49.245392799,  26.379253,  87.597215,  -1656, 9181,   5,   1,   0, 2024-06-10T00:09:49.245392799, 2024-06-10T00:09:49.245392799, 0.000000,  26.379253,  26.379253,  87.597215,  87.597215  
 1, 2024-06-10T00:09:54.227631569,  26.351140,  87.630561,   1398, 4683,   5,   1,   0, 2024-06-10T00:09:54.227631569, 2024-06-10T00:09:54.227631569, 0.000000,  26.351140,  26.351140,  87.630561,  87.630561  
 1, 2024-06-10T00:10:16.511196852,  26.374633,  87.587931,   3789, 5247,   5,   5,   0, 2024-06-10T00:10:16.266766787, 2024-06-10T00:10:16.700895786, 0.434129,  26.374633,  26.399321,  87.587931,  87.613146  
 1, 2024-06-10T00:10:53.503791571,  26.376627,  87.635625,   9015, 11474,   8,   1,   0, 2024-06-10T00:10:53.503791571, 2024-06-10T00:10:53.503791571, 0.000000,  26.376627,  26.376627,  87.635625,  87.635625  
 1, 2024-06-10T00:11:02.162073374,  26.444003,  87.710617,  -3549, 3402,   6,   1,   0, 2024-06-10T00:11:02.162073374, 2024-06-10T00:11:02.162073374, 0.000000,  26.444003,  26.444003,  87.710617,  87.710617  
 1, 2024-06-10T00:11:14.986037016,  26.355977,  87.614564,   2093, 10932,   5,   1,   0, 2024-06-10T00:11:14.986037016, 2024-06-10T00:11:14.986037016, 0.000000,  26.355977,  26.355977,  87.614564,  87.614564  
 1, 2024-06-10T00:11:30.929061413,  26.364482,  87.595930,   2112, 4140,   5,   1,   0, 2024-06-10T00:11:30.929061413, 2024-06-10T00:11:30.929061413, 0.000000,  26.364482,  26.364482,  87.595930,  87.595930  
 1, 2024-06-10T00:11:34.642417192,  26.394001,  87.627447,   3041, 18815,   5,   1,   0, 2024-06-10T00:11:34.642417192, 2024-06-10T00:11:34.642417192, 0.000000,  26.394001,  26.394001,  87.627447,  87.627447  
 1, 2024-06-10T00:11:46.465785265,  26.439185,  87.750398,   3756, 3232,   6,   2,   0, 2024-06-10T00:11:46.465785265, 2024-06-10T00:11:46.470093966, 0.004309,  26.385341,  26.439185,  87.685407,  87.750398  
 0, 2024-06-10T00:11:56.212884426,  26.384516,  87.619026,  14410,    0,  10,   2,   1, 2024-06-10T00:11:56.079304457, 2024-06-10T00:11:56.236059666, 0.156755,  26.376109,  26.389252,  87.585997,  87.619026  
 1, 2024-06-10T00:12:22.026222229,  26.359351,  87.659570,   4636, 7546,   6,   4,   0, 2024-06-10T00:12:22.021612883, 2024-06-10T00:12:22.269476652, 0.247864,  26.343856,  26.381327,  87.645846,  87.659570  
 0, 2024-06-10T00:12:38.555148363,  26.468246,  87.765375,  -4117,    0,   7,   7,   2, 2024-06-10T00:12:38.239527702, 2024-06-10T00:12:38.872573137, 0.633045,  26.306932,  26.468246,  87.528579,  87.765375  
 1, 2024-06-10T00:12:51.459024191,  26.407733,  87.620773,   5060, 9575,   6,   4,   0, 2024-06-10T00:12:51.122181654, 2024-06-10T00:12:51.459024191, 0.336843,  26.392498,  26.418684,  87.614449,  87.641574  
 1, 2024-06-10T00:12:51.825654984,  26.435892,  87.791069,  -1657, 3728,   6,   1,   0, 2024-06-10T00:12:51.825654984, 2024-06-10T00:12:51.825654984, 0.000000,  26.435892,  26.435892,  87.791069,  87.791069  
 1, 2024-06-10T00:13:10.501704931,  26.392526,  87.711118,   2555, 5701,   5,   2,   0, 2024-06-10T00:13:10.501704931, 2024-06-10T00:13:10.647690296, 0.145985,  26.392526,  26.396088,  87.708686,  87.711118  
 1, 2024-06-10T00:13:11.598646641,  26.385991,  87.633054,   5249, 9458,   6,   3,   0, 2024-06-10T00:13:11.461479425, 2024-06-10T00:13:11.598646641, 0.137167,  26.363348,  26.398212,  87.606103,  87.677344  
 1, 2024-06-10T00:13:32.140672445,  26.387177,  87.630574,   1351, 5123,   5,   1,   0, 2024-06-10T00:13:32.140672445, 2024-06-10T00:13:32.140672445, 0.000000,  26.387177,  26.387177,  87.630574,  87.630574  
 1, 2024-06-10T00:13:35.124391556,  26.405291,  87.732252,   1324, 5963,   5,   1,   0, 2024-06-10T00:13:35.124391556, 2024-06-10T00:13:35.124391556, 0.000000,  26.405291,  26.405291,  87.732252,  87.732252  
 0, 2024-06-10T00:13:40.511871338,  26.347483,  87.663001,  -6353,    0,   7,   3,   1, 2024-06-10T00:13:40.386967421, 2024-06-10T00:13:40.819186449, 0.432219,  26.347483,  26.414034,  87.621603,  87.681613  
 1, 2024-06-10T00:14:13.267704964,  26.365995,  87.618794,   5270, 4463,   5,   5,   0, 2024-06-10T00:14:13.062623262, 2024-06-10T00:14:13.267704964, 0.205082,  26.358530,  26.383471,  87.609693,  87.639213  
 1, 2024-06-10T00:14:18.182970047,  26.367526,  87.596829,   1340, 5563,   5,   1,   0, 2024-06-10T00:14:18.182970047, 2024-06-10T00:14:18.182970047, 0.000000,  26.367526,  26.367526,  87.596829,  87.596829  
 1, 2024-06-10T00:14:26.950301170,  26.361296,  87.616921,   7767, 8806,   8,   2,   0, 2024-06-10T00:14:26.950301170, 2024-06-10T00:14:26.967827559, 0.017526,  26.357140,  26.361296,  87.598989,  87.616921  
 1, 2024-06-10T00:14:35.743515491,  26.387361,  87.640123,   1993, 11104,   5,   3,   0, 2024-06-10T00:14:35.743515491, 2024-06-10T00:14:35.988894224, 0.245379,  26.378026,  26.387361,  87.640123,  87.685134  
 1, 2024-06-10T00:14:54.860052586,  26.356084,  87.619756,  -6163, 3768,   7,   1,   0, 2024-06-10T00:14:54.860052586, 2024-06-10T00:14:54.860052586, 0.000000,  26.356084,  26.356084,  87.619756,  87.619756  
 1, 2024-06-10T00:15:09.275784016,  26.372157,  87.624084,   1924, 5333,   5,   2,   0, 2024-06-10T00:15:09.247263193, 2024-06-10T00:15:09.275784016, 0.028521,  26.365788,  26.372157,  87.623330,  87.624084  
 1, 2024-06-10T00:15:12.573050976,  26.377584,  87.601710,   1265, 9373,   5,   1,   0, 2024-06-10T00:15:12.573050976, 2024-06-10T00:15:12.573050976, 0.000000,  26.377584,  26.377584,  87.601710,  87.601710  
 1, 2024-06-10T00:15:19.111793995,  26.436456,  87.801925,  -1753, 13586,   6,   1,   0, 2024-06-10T00:15:19.111793995, 2024-06-10T00:15:19.111793995, 0.000000,  26.436456,  26.436456,  87.801925,  87.801925  
 1, 2024-06-10T00:15:29.954059601,  26.392349,  87.622119,   2092, 14770,   5,   3,   0, 2024-06-10T00:15:29.631102800, 2024-06-10T00:15:29.954059601, 0.322957,  26.374562,  26.392349,  87.615337,  87.622119  
 0, 2024-06-10T00:15:40.148029804,  26.353764,  87.616771, -14079,    0,  11,   2,   4, 2024-06-10T00:15:40.100958824, 2024-06-10T00:15:40.445790768, 0.344832,  26.331886,  26.380703,  87.494065,  87.651204  
 1, 2024-06-10T00:15:59.392685175,  26.386714,  87.630993,   2664, 5232,   5,   5,   0, 2024-06-10T00:15:59.126312017, 2024-06-10T00:15:59.623473644, 0.497162,  26.355843,  26.423203,  87.597479,  87.690833  
 1, 2024-06-10T00:16:18.990932703,  26.373649,  87.628685,  -1601, 3045,   6,   2,   0, 2024-06-10T00:16:18.859973431, 2024-06-10T00:16:18.990932703, 0.130959,  26.369668,  26.373649,  87.613651,  87.628685  
 1, 2024-06-10T00:16:30.883385181,  26.395484,  87.613663,   3220, 6031,   6,   1,   0, 2024-06-10T00:16:30.883385181, 2024-06-10T00:16:30.883385181, 0.000000,  26.395484,  26.395484,  87.613663,  87.613663  
 1, 2024-06-10T00:16:50.515648127,  26.388539,  87.644752,   2779, 9281,   5,   4,   0, 2024-06-10T00:16:50.373343945, 2024-06-10T00:16:50.634489059, 0.261145,  26.348153,  26.435390,  87.621418,  87.695116  
 1, 2024-06-10T00:16:52.210641861,  26.374254,  87.679557,   6120, 3000,   7,   3,   0, 2024-06-10T00:16:52.210641861, 2024-06-10T00:16:52.871541739, 0.660900,  26.374254,  26.379471,  87.669919,  87.679557  
 1, 2024-06-10T00:17:19.577652931,  26.382267,  87.629951,   3078, 8364,   5,   2,   0, 2024-06-10T00:17:19.577652931, 2024-06-10T00:17:19.616848230, 0.039195,  26.382267,  26.386688,  87.629951,  87.638103  
 1, 2024-06-10T00:17:27.396823883,  26.391582,  87.736132,   2773, 5989,   5,   3,   0, 2024-06-10T00:17:27.205111027, 2024-06-10T00:17:27.670979977, 0.465869,  26.383256,  26.406056,  87.715182,  87.748920  
 1, 2024-06-10T00:17:49.008160114,  26.415727,  87.671596,   2151, 8271,   5,   1,   0, 2024-06-10T00:17:49.008160114, 2024-06-10T00:17:49.008160114, 0.000000,  26.415727,  26.415727,  87.671596,  87.671596  
 1, 2024-06-10T00:17:56.935698986,  26.362687,  87.583260,   2513, 8080,   6,   1,   0, 2024-06-10T00:17:56.935698986, 2024-06-10T00:17:56.935698986, 0.000000,  26.362687,  26.362687,  87.583260,  87.583260  
 0, 2024-06-10T00:18:00.155743122,  26.354578,  87.770042, -14582,    0,  10,   3,   1, 2024-06-10T00:18:00.125026226, 2024-06-10T00:18:00.206247091, 0.081221,  26.354578,  26.392757,  87.758193,  87.778084  
 1, 2024-06-10T00:18:13.765792370,  26.403246,  87.740928,   2453, 5944,   6,   1,   0, 2024-06-10T00:18:13.765792370, 2024-06-10T00:18:13.765792370, 0.000000,  26.403246,  26.403246,  87.740928,  87.740928  
 1, 2024-06-10T00:18:37.781683683,  26.384912,  87.731771,   1651, 9645,   5,   1,   0, 2024-06-10T00:18:37.781683683, 2024-06-10T00:18:37.781683683, 0.000000,  26.384912,  26.384912,  87.731771,  87.731771  
 1, 2024-06-10T00:18:45.122967243,  26.400428,  87.653785,  -5405, 4671,   8,   4,   0, 2024-06-10T00:18:44.852956533, 2024-06-10T00:18:45.122967243, 0.270011,  26.356710,  26.400428,  87.627887,  87.657299  
 1, 2024-06-10T00:18:49.217546940,  26.381000,  87.610903,   2964, 5410,   5,   2,   0, 2024-06-10T00:18:49.199842215, 2024-06-10T00:18:49.217546940, 0.017705,  26.381000,  26.385975,  87.610903,  87.617882  
 1, 2024-06-10T00:19:01.168577909,  26.366201,  87.725960,   2393, 18392,   6,   1,   0, 2024-06-10T00:19:01.168577909, 2024-06-10T00:19:01.168577909, 0.000000,  26.366201,  26.366201,  87.725960,  87.725960  
 1, 2024-06-10T00:19:01.375121355,  26.424126,  87.811736,  -1941, 3008,   6,   1,   0, 2024-06-10T00:19:01.375121355, 2024-06-10T00:19:01.375121355, 0.000000,  26.424126,  26.424126,  87.811736,  87.811736  
 1, 2024-06-10T00:19:21.728817701,  26.352338,  87.635929,   5937, 18890,   7,   4,   0, 2024-06-10T00:19:21.371236801, 2024-06-10T00:19:21.728817701, 0.357581,  26.352338,  26.371258,  87.624188,  87.671474  
 1, 2024-06-10T00:19:23.816057205,  26.381500,  87.611147,   1859, 5523,   5,   1,   0, 2024-06-10T00:19:23.816057205, 2024-06-10T00:19:23.816057205, 0.000000,  26.381500,  26.381500,  87.611147,  87.611147  
 1, 2024-06-10T00:19:49.641412973,  26.367087,  87.632687,   1800, 7944,   5,   1,   0, 2024-06-10T00:19:49.641412973, 2024-06-10T00:19:49.641412973, 0.000000,  26.367087,  26.367087,  87.632687,  87.632687  
 0, 2024-06-10T00:20:04.090924263,  26.371771,  87.773506, -39393,    0,  12,   2,  10, 2024-06-10T00:20:04.066868782, 2024-06-10T00:20:04.845296144, 0.778427,  26.345562,  26.407720,  87.672137,  87.793079  
 1, 2024-06-10T00:20:19.692672253,  26.375830,  87.769332,   4930, 4266,   8,   1,   0, 2024-06-10T00:20:19.692672253, 2024-06-10T00:20:19.692672253, 0.000000,  26.375830,  26.375830,  87.769332,  87.769332  
 1, 2024-06-10T00:20:58.095235586,  26.386638,  87.638475,  10236, 3313,   9,   1,   0, 2024-06-10T00:20:58.095235586, 2024-06-10T00:20:58.095235586, 0.000000,  26.386638,  26.386638,  87.638475,  87.638475  
 0, 2024-06-10T00:21:18.102015972,  26.381667,  87.783137, -27192,    0,  14,   0,   5, 2024-06-10T00:21:17.704567432, 2024-06-10T00:21:18.503632545, 0.799065,  26.381667,  26.389843,  87.781375,  87.790689  
 1, 2024-06-10T00:21:51.551742554,  26.390506,  87.651034,   9353, 3000,  10,   2,   0, 2024-06-10T00:21:51.523992538, 2024-06-10T00:21:51.551742554, 0.027750,  26.390506,  26.405068,  87.651034,  87.669140  
 0, 2024-06-10T00:22:06.758559465,  26.363599,  87.797092, -16462,    0,  13,   1,   3, 2024-06-10T00:22:06.580158234, 2024-06-10T00:22:06.759089947, 0.178932,  26.363208,  26.389460,  87.788115,  87.797092  
 1, 2024-06-10T00:22:45.665696621,  26.387739,  87.728225,   2076, 4059,   6,   1,   0, 2024-06-10T00:22:45.665696621, 2024-06-10T00:22:45.665696621, 0.000000,  26.387739,  26.387739,  87.728225,  87.728225  
 1, 2024-06-10T00:23:21.633234501,  26.384909,  87.668371,   5812, 4037,   7,   2,   0, 2024-06-10T00:23:21.633234501, 2024-06-10T00:23:21.717955828, 0.084721,  26.384909,  26.388561,  87.641483,  87.668371  
 1, 2024-06-10T00:23:26.810069799,  26.396498,  87.769375,   2247, 12023,   5,   2,   0, 2024-06-10T00:23:26.703584909, 2024-06-10T00:23:26.810069799, 0.106485,  26.389748,  26.396498,  87.714714,  87.769375  
 1, 2024-06-10T00:23:34.051166296,  26.376571,  87.778334,   2511, 10010,   5,   2,   0, 2024-06-10T00:23:33.834972620, 2024-06-10T00:23:34.051166296, 0.216194,  26.360424,  26.376571,  87.754877,  87.778334  
 1, 2024-06-10T00:23:48.183801651,  26.380016,  87.797364,   1232, 3001,   5,   1,   0, 2024-06-10T00:23:48.183801651, 2024-06-10T00:23:48.183801651, 0.000000,  26.380016,  26.380016,  87.797364,  87.797364  
 1, 2024-06-10T00:23:55.491600275,  26.422018,  87.813519,  -2249, 3855,   6,   1,   0, 2024-06-10T00:23:55.491600275, 2024-06-10T00:23:55.491600275, 0.000000,  26.422018,  26.422018,  87.813519,  87.813519  
 0, 2024-06-10T00:23:59.422601223,  27.498934,  87.252019, -17676,    0,  14,   0,   2, 2024-06-10T00:23:59.422601223, 2024-06-10T00:23:59.606126070, 0.183525,  27.495703,  27.498934,  87.240137,  87.252019  
 1, 2024-06-10T00:24:04.247099161,  26.396820,  87.756213,   3903, 3162,   6,   4,   0, 2024-06-10T00:24:04.178612471, 2024-06-10T00:24:04.468642235, 0.290030,  26.323937,  26.396820,  87.675679,  87.756213  
 1, 2024-06-10T00:24:11.240699053,  26.377012,  87.790822,   6685, 18097,   7,   5,   0, 2024-06-10T00:24:10.695168018, 2024-06-10T00:24:11.240699053, 0.545531,  26.357227,  26.450357,  87.761450,  87.838630  
 0, 2024-06-10T00:24:16.824733257,  26.351187,  87.785010, -21392,    0,  13,   1,   2, 2024-06-10T00:24:16.824733257, 2024-06-10T00:24:16.860037088, 0.035304,  26.350172,  26.369108,  87.733178,  87.785010  
 1, 2024-06-10T00:24:30.949686527,  26.373630,  87.725104,   1857, 12499,   5,   1,   0, 2024-06-10T00:24:30.949686527, 2024-06-10T00:24:30.949686527, 0.000000,  26.373630,  26.373630,  87.725104,  87.725104  
 1, 2024-06-10T00:24:42.648400068,  26.386688,  87.810109,   5084, 5628,   6,   7,   0, 2024-06-10T00:24:41.986720800, 2024-06-10T00:24:42.689567327, 0.702847,  26.359416,  26.413023,  87.714965,  87.810109  
 1, 2024-06-10T00:24:50.895960093,  26.420752,  87.805383,  -1808, 4488,   5,   1,   0, 2024-06-10T00:24:50.895960093, 2024-06-10T00:24:50.895960093, 0.000000,  26.420752,  26.420752,  87.805383,  87.805383  
 1, 2024-06-10T00:24:53.991454124,  26.401845,  87.763942,   3664, 17768,   7,   1,   0, 2024-06-10T00:24:53.991454124, 2024-06-10T00:24:53.991454124, 0.000000,  26.401845,  26.401845,  87.763942,  87.763942  
 1, 2024-06-10T00:24:57.887021303,  26.392868,  87.747194,   2028, 18347,   6,   1,   0, 2024-06-10T00:24:57.887021303, 2024-06-10T00:24:57.887021303, 0.000000,  26.392868,  26.392868,  87.747194,  87.747194  
