type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-06-08T11:08:18.450237751,  26.624115,  88.041559,   3397, 12809,   5,   2,   0, 2024-06-08T11:08:18.210865974, 2024-06-08T11:08:18.450237751, 0.239372,  26.624115,  26.641790,  88.041559,  88.044295  
 1, 2024-06-08T11:08:45.138353109,  26.653054,  88.043219,   3314, 3002,   5,   1,   0, 2024-06-08T11:08:45.138353109, 2024-06-08T11:08:45.138353109, 0.000000,  26.653054,  26.653054,  88.043219,  88.043219  
 1, 2024-06-08T11:11:40.693218231,  26.690533,  88.094944,  -2466, 6737,   5,   1,   0, 2024-06-08T11:11:40.693218231, 2024-06-08T11:11:40.693218231, 0.000000,  26.690533,  26.690533,  88.094944,  88.094944  
 0, 2024-06-08T11:12:16.734123945,  26.605015,  88.028650,  -4065,    0,   5,   1,   1, 2024-06-08T11:12:16.669593573, 2024-06-08T11:12:16.734123945, 0.064530,  26.605015,  26.654282,  88.028650,  88.072876  
 1, 2024-06-08T11:13:14.797463655,  26.622348,  88.024499,   4249, 3272,   5,   1,   0, 2024-06-08T11:13:14.797463655, 2024-06-08T11:13:14.797463655, 0.000000,  26.622348,  26.622348,  88.024499,  88.024499  
 1, 2024-06-08T11:13:57.919973135,  26.666584,  88.053388,   3795, 3593,   5,   1,   0, 2024-06-08T11:13:57.919973135, 2024-06-08T11:13:57.919973135, 0.000000,  26.666584,  26.666584,  88.053388,  88.053388  
 1, 2024-06-08T11:14:06.496051788,  26.632403,  88.009578,  -3870, 12742,   7,   1,   0, 2024-06-08T11:14:06.496051788, 2024-06-08T11:14:06.496051788, 0.000000,  26.632403,  26.632403,  88.009578,  88.009578  
 1, 2024-06-08T11:14:33.792334557,  26.611086,  88.046117,   2182, 11347,   5,   1,   0, 2024-06-08T11:14:33.792334557, 2024-06-08T11:14:33.792334557, 0.000000,  26.611086,  26.611086,  88.046117,  88.046117  
 0, 2024-06-08T11:15:15.940935612,  26.664659,  87.825821, -12676,    0,   6,   1,   2, 2024-06-08T11:15:15.774557829, 2024-06-08T11:15:15.985326767, 0.210769,  26.662216,  26.668749,  87.822939,  87.826525  
 1, 2024-06-08T11:16:42.560639858,  26.668845,  87.853851,   5096, 17874,   5,   1,   0, 2024-06-08T11:16:42.560639858, 2024-06-08T11:16:42.560639858, 0.000000,  26.668845,  26.668845,  87.853851,  87.853851  
 1, 2024-06-08T11:17:31.737184763,  26.622079,  88.056638,  -2123, 6517,   5,   1,   0, 2024-06-08T11:17:31.737184763, 2024-06-08T11:17:31.737184763, 0.000000,  26.622079,  26.622079,  88.056638,  88.056638  
 1, 2024-06-08T11:17:34.517172337,  26.670704,  87.864962,   3881, 10092,   5,   1,   0, 2024-06-08T11:17:34.517172337, 2024-06-08T11:17:34.517172337, 0.000000,  26.670704,  26.670704,  87.864962,  87.864962  
 1, 2024-06-08T11:19:14.424026012,  26.639090,  88.064181,   9316, 18924,  11,   1,   0, 2024-06-08T11:19:14.424026012, 2024-06-08T11:19:14.424026012, 0.000000,  26.639090,  26.639090,  88.064181,  88.064181  
 0, 2024-06-08T11:19:46.116304874,  26.536889,  88.010052, -18436,    0,  10,   1,   3, 2024-06-08T11:19:46.116304874, 2024-06-08T11:19:46.489642382, 0.373338,  26.536668,  26.549920,  87.994140,  88.019721  
 1, 2024-06-08T11:19:46.421965122,  26.637784,  88.118313,   6391, 11712,   8,   1,   0, 2024-06-08T11:19:46.421965122, 2024-06-08T11:19:46.421965122, 0.000000,  26.637784,  26.637784,  88.118313,  88.118313  
 1, 2024-06-08T11:22:46.203221083,  26.618468,  88.058275,   6078, 18171,   8,   2,   0, 2024-06-08T11:22:46.203221083, 2024-06-08T11:22:46.214860201, 0.011639,  26.604217,  26.618468,  88.036902,  88.058275  
 0, 2024-06-08T11:23:13.543689251,  26.555774,  87.999222, -25353,    0,  14,   0,   1, 2024-06-08T11:23:13.543689251, 2024-06-08T11:23:13.543689251, 0.000000,  26.555774,  26.555774,  87.999222,  87.999222  
 1, 2024-06-08T11:24:01.196758270,  26.653439,  87.861998,   6025, 5042,   6,   1,   0, 2024-06-08T11:24:01.196758270, 2024-06-08T11:24:01.196758270, 0.000000,  26.653439,  26.653439,  87.861998,  87.861998  
 1, 2024-06-08T11:24:23.079453230,  26.645496,  88.110541,   4818, 5586,   7,   1,   0, 2024-06-08T11:24:23.079453230, 2024-06-08T11:24:23.079453230, 0.000000,  26.645496,  26.645496,  88.110541,  88.110541  
 1, 2024-06-08T11:25:29.598932743,  26.604188,  88.083949,  -6061, 8097,   8,   2,   0, 2024-06-08T11:25:29.366920233, 2024-06-08T11:25:29.598932743, 0.232013,  26.559716,  26.604188,  88.076436,  88.083949  
 0, 2024-06-08T11:26:49.192805290,  26.559074,  88.005500, -16044,    0,  12,   0,   2, 2024-06-08T11:26:49.192805290, 2024-06-08T11:26:49.472157001, 0.279352,  26.557086,  26.559074,  88.002510,  88.005500  
 1, 2024-06-08T11:27:54.565372705,  26.726449,  87.706757,  -7918, 5970,   9,   1,   0, 2024-06-08T11:27:54.565372705, 2024-06-08T11:27:54.565372705, 0.000000,  26.726449,  26.726449,  87.706757,  87.706757  
 1, 2024-06-08T11:28:27.961935520,  26.574228,  88.063872,   7786, 18936,  10,   1,   0, 2024-06-08T11:28:27.961935520, 2024-06-08T11:28:27.961935520, 0.000000,  26.574228,  26.574228,  88.063872,  88.063872  
 1, 2024-06-08T11:47:49.259728909,  26.712983,  87.729220,  13342, 3480,   8,   2,   0, 2024-06-08T11:47:49.259728909, 2024-06-08T11:47:49.260942459, 0.001214,  26.707985,  26.712983,  87.717788,  87.729220  
 1, 2024-06-08T12:12:23.672457695,  26.735019,  87.614127,   5348, 9495,   6,   2,   0, 2024-06-08T12:12:23.672457695, 2024-06-08T12:12:23.674536228, 0.002079,  26.735019,  26.736816,  87.610929,  87.614127  
 1, 2024-06-08T12:15:29.662493467,  26.732593,  87.626654,   9331, 6489,   8,   1,   0, 2024-06-08T12:15:29.662493467, 2024-06-08T12:15:29.662493467, 0.000000,  26.732593,  26.732593,  87.626654,  87.626654  
 0, 2024-06-08T12:17:08.513572216,  26.727820,  87.639734,  23866,    0,   8,   0,   1, 2024-06-08T12:17:08.513572216, 2024-06-08T12:17:08.513572216, 0.000000,  26.727820,  26.727820,  87.639734,  87.639734  
 0, 2024-06-08T12:19:02.579205990,  26.751036,  87.606525,  -6921,    0,   9,   0,   1, 2024-06-08T12:19:02.579205990, 2024-06-08T12:19:02.579205990, 0.000000,  26.751036,  26.751036,  87.606525,  87.606525  
 0, 2024-06-08T12:22:13.390904665,  26.730226,  87.632275,  -7855,    0,   6,   0,   1, 2024-06-08T12:22:13.390904665, 2024-06-08T12:22:13.390904665, 0.000000,  26.730226,  26.730226,  87.632275,  87.632275  
 1, 2024-06-08T12:25:46.690464497,  26.746920,  87.283838,   6526, 13931,   7,   1,   0, 2024-06-08T12:25:46.690464497, 2024-06-08T12:25:46.690464497, 0.000000,  26.746920,  26.746920,  87.283838,  87.283838  
 0, 2024-06-08T12:29:47.905686378,  26.716432,  87.685112,  13810,    0,   7,   0,   1, 2024-06-08T12:29:47.905686378, 2024-06-08T12:29:47.905686378, 0.000000,  26.716432,  26.716432,  87.685112,  87.685112  
 1, 2024-06-08T12:35:20.955659389,  26.674477,  87.689041,   5851, 10158,   6,   1,   0, 2024-06-08T12:35:20.955659389, 2024-06-08T12:35:20.955659389, 0.000000,  26.674477,  26.674477,  87.689041,  87.689041  
